Record_ID,Customer_ID,Campaign_ID,Product_ID,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Conversion_Rate,Cost_Per_Acquisition,ROI
5649,CUST-5860,CMP-107,PRD-07,60928,1795,150,19,826.82,8871.86,2.9461003151260505,12.666666666666668,43.51684210526316,973.0098449481145
5650,CUST-4600,CMP-107,PRD-01,67730,3411,271,50,1213.74,5843.0,5.036173040011811,18.45018450184502,24.2748,381.40458417783054
5651,CUST-1055,CMP-111,PRD-03,69131,2608,301,38,1138.27,19549.1,3.7725477716219933,12.624584717607974,29.954473684210527,1617.439623287972
5652,CUST-7300,CMP-107,PRD-07,78567,4438,488,97,1784.13,41058.16,5.648682016622756,19.87704918032787,18.393092783505157,2201.2986721819602
5653,CUST-5850,CMP-110,PRD-02,21408,1159,132,18,263.67,1606.86,5.413863976083707,13.636363636363635,14.648333333333333,509.4208669928318
5654,CUST-1550,CMP-111,PRD-02,117671,6761,841,162,2663.06,13457.34,5.7456807539665675,19.2627824019025,16.43864197530864,405.33371384797937
5655,CUST-1871,CMP-101,PRD-03,34332,1587,162,20,465.82,10376.8,4.6225096120237685,12.345679012345679,23.291,2127.641578292044
5656,CUST-8240,CMP-112,PRD-04,39144,1716,184,31,347.82,4787.64,4.383813611281422,16.847826086956523,11.22,1276.4705882352944
5657,CUST-1927,CMP-111,PRD-06,6848,214,24,3,157.05,3289.38,3.125,12.5,52.35,1994.4794651384907
5658,CUST-3778,CMP-109,PRD-06,152355,8627,1603,279,1840.74,200622.04204999993,5.662433133142988,17.404865876481598,6.597634408602151,10798.988561665414
5659,CUST-2781,CMP-104,PRD-03,6888,390,34,6,156.51,3082.26,5.662020905923345,17.647058823529413,26.084999999999997,1869.3693693693697
5660,CUST-6947,CMP-105,PRD-02,54827,930,98,10,1067.8,882.1,1.6962445510423696,10.204081632653061,106.78,-17.390897171755004
5661,CUST-9631,CMP-103,PRD-04,23126,528,91,9,501.36,1277.46,2.2831445126697223,9.89010989010989,55.70666666666667,154.7989468645285
5662,CUST-7571,CMP-113,PRD-04,751951,48338,4154,194,7299.86,31546.34,6.4283444001005385,4.670197400096292,37.628144329896905,332.1499316425247
5663,CUST-6718,CMP-114,PRD-08,58182,3052,440,150,677.35,32125.5,5.245608607473102,34.090909090909086,4.515666666666667,4642.821288846239
5664,CUST-1887,CMP-110,PRD-05,9328,95,7,0,201.84,0.0,1.0184391080617496,0.0,0.0,-100.0
5665,CUST-3840,CMP-106,PRD-03,41993,1892,176,21,515.2,10554.6,4.505512823565833,11.931818181818182,24.533333333333335,1948.6413043478258
5666,CUST-5772,CMP-109,PRD-03,16131,1096,282,51,243.48,23908.29,6.794371086727419,18.085106382978726,4.774117647058823,9719.40611138492
5667,CUST-2914,CMP-105,PRD-06,135613,5938,459,65,2314.57,73089.9,4.378636266434634,14.161220043572984,35.608769230769234,3057.8176507947474
5668,CUST-3903,CMP-111,PRD-05,34759,1751,138,19,497.4,6118.38,5.03754423314825,13.768115942028986,26.178947368421053,1130.0723763570568
5669,CUST-3280,CMP-113,PRD-07,174390,5366,804,9,3728.57,4150.17,3.077011296519296,1.1194029850746268,414.28555555555556,11.307284025779317
5670,CUST-9922,CMP-110,PRD-04,84478,2577,305,38,1447.79,6118.38,3.050498354601198,12.459016393442624,38.099736842105266,322.6013441175861
5671,CUST-5827,CMP-113,PRD-07,54995,2525,246,10,779.69,4817.7,4.591326484225839,4.0650406504065035,77.96900000000001,517.8994215649809
5672,CUST-4842,CMP-111,PRD-04,5289,295,37,5,101.19,699.6,5.577613915674041,13.513513513513514,20.238,591.3726652831309
5673,CUST-2206,CMP-110,PRD-03,16364,735,53,9,225.56,4729.14,4.49156685406991,16.9811320754717,25.06222222222222,1996.6217414435182
5674,CUST-9243,CMP-109,PRD-04,39430,453,103,5,655.73,779.8,1.1488714177022572,4.854368932038835,131.14600000000002,18.920897320543506
5675,CUST-8941,CMP-102,PRD-04,48002,1096,84,8,933.51,1210.64,2.2832381984084,9.523809523809524,116.68875,29.686880697582257
5676,CUST-7907,CMP-109,PRD-03,21073,868,188,31,505.57,15671.43,4.119014853129597,16.48936170212766,16.308709677419355,2999.7547322823743
5677,CUST-2598,CMP-109,PRD-03,122673,5274,1339,190,2014.81,88494.4,4.299234550390062,14.189693801344285,10.604263157894737,4292.195790173763
5678,CUST-8364,CMP-108,PRD-02,133186,5874,669,117,2173.93,9901.71,4.410373462676257,17.48878923766816,18.58059829059829,355.4751072941631
5679,CUST-3631,CMP-114,PRD-01,75496,3944,632,185,992.3,23826.15,5.2241178340574335,29.27215189873418,5.363783783783783,2301.1034969263333
5680,CUST-2502,CMP-101,PRD-02,151036,6863,601,97,1838.23,8462.28,4.543949786805794,16.139767054908486,18.95082474226804,360.3493578061505
5681,CUST-1893,CMP-105,PRD-02,17390,646,69,11,293.43,930.16,3.7147786083956293,15.942028985507244,26.675454545454546,216.99553556214428
5682,CUST-3357,CMP-102,PRD-07,7078,185,15,1,159.18,461.26,2.613732692851088,6.666666666666667,159.18,189.77258449553963
5683,CUST-3822,CMP-110,PRD-01,21896,907,105,14,477.68,1959.72,4.142309097552064,13.333333333333334,34.12,310.25791324736224
5684,CUST-4251,CMP-114,PRD-01,12508,530,94,36,165.08,4286.52,4.23728813559322,38.297872340425535,4.585555555555556,2496.6319360310154
5685,CUST-9070,CMP-103,PRD-03,181287,10117,2121,356,1721.09,170214.28,5.5806538803113295,16.784535596416784,4.8345224719101125,9789.911625772042
5686,CUST-1455,CMP-101,PRD-08,80348,1456,148,17,1521.87,3249.55,1.812117289789416,11.486486486486488,89.52176470588235,113.52349412236265
5687,CUST-5849,CMP-106,PRD-04,135327,3569,406,53,1430.23,8363.4,2.637315539397164,13.054187192118228,26.98547169811321,484.75909469106364
5688,CUST-7146,CMP-107,PRD-02,19194,994,74,10,459.13,826.0,5.178701677607585,13.513513513513514,45.913,79.90547339533465
5689,CUST-3260,CMP-103,PRD-01,48145,2807,549,106,874.93,12747.56,5.830304289126597,19.30783242258652,8.254056603773584,1356.9805584446756
5690,CUST-4301,CMP-105,PRD-03,171987,3195,413,42,3322.35,20311.62,1.8576985469832021,10.16949152542373,79.10357142857143,511.36304122082265
5691,CUST-1808,CMP-110,PRD-04,129840,6433,689,109,1330.98,17151.15,4.9545594577942085,15.820029027576195,12.210825688073395,1188.6106477933554
5692,CUST-4288,CMP-104,PRD-02,23077,1331,102,14,186.75,1357.16,5.767647441175196,13.725490196078432,13.339285714285714,626.7255689424364
5693,CUST-9643,CMP-108,PRD-02,170721,8668,1049,137,2464.12,12140.94,5.077289847177559,13.06005719733079,17.986277372262773,392.7089589792705
5694,CUST-2143,CMP-110,PRD-04,34478,1090,93,11,844.24,1477.19,3.1614362782063927,11.827956989247312,76.74909090909091,74.97275656211504
5695,CUST-4597,CMP-114,PRD-07,20395,1034,229,96,351.43,45282.24,5.069870066192694,41.92139737991266,3.6607291666666666,12785.137865293229
5696,CUST-6004,CMP-107,PRD-08,8749,408,33,5,162.21,1068.2,4.663390101725912,15.151515151515152,32.442,558.5290672584921
5697,CUST-4376,CMP-106,PRD-07,67710,2764,282,42,1566.01,19781.16,4.082114901787033,14.893617021276595,37.28595238095238,1163.1566848232133
5698,CUST-3006,CMP-105,PRD-04,9527,100,10,0,152.35,0.0,1.049648367796788,0.0,0.0,-100.0
5699,CUST-6109,CMP-104,PRD-07,227438,3425,271,23,2246.79,10939.03,1.5059049059523915,8.487084870848708,97.68652173913043,386.87371761490846
5700,CUST-5879,CMP-104,PRD-08,37262,1167,99,12,607.25,2246.4,3.131876979228168,12.121212121212121,50.604166666666664,269.9300123507617
5701,CUST-5762,CMP-111,PRD-06,184416,9293,824,115,1863.35,136299.15,5.0391506159986115,13.95631067961165,16.20304347826087,7214.736898596614
5702,CUST-4665,CMP-112,PRD-02,218775,4641,495,56,2762.84,4663.68,2.1213575591360985,11.313131313131313,49.33642857142858,68.80022006341301
5703,CUST-1657,CMP-110,PRD-06,70418,3485,354,52,1600.73,64634.44,4.949018716805362,14.689265536723164,30.783269230769232,3937.8102490738597
5704,CUST-9684,CMP-102,PRD-01,160473,2952,376,44,2354.19,5143.16,1.8395617954422239,11.702127659574469,53.504318181818185,118.46834792433916
5705,CUST-1940,CMP-105,PRD-04,7796,388,46,7,120.07,1032.01,4.976911236531555,15.217391304347828,17.15285714285714,759.506954276672
5706,CUST-2205,CMP-102,PRD-07,64225,2951,261,31,1393.56,15084.6,4.594783962631374,11.877394636015326,44.953548387096774,982.4507017997073
5707,CUST-6511,CMP-108,PRD-01,17520,735,73,11,301.85,1369.39,4.195205479452055,15.068493150684931,27.44090909090909,353.66572801060124
5708,CUST-2826,CMP-103,PRD-03,99746,5377,1366,232,2464.05,115719.28,5.390692358590821,16.98389458272328,10.620905172413794,4596.3040522716665
5709,CUST-5564,CMP-106,PRD-04,72634,2797,217,29,1670.11,4028.68,3.8508136685298893,13.36405529953917,57.589999999999996,141.22243445042542
5710,CUST-4905,CMP-109,PRD-06,168158,4979,845,106,2267.36,120533.66,2.960905814769443,12.544378698224854,21.390188679245284,5216.035389175076
5711,CUST-7307,CMP-105,PRD-03,100712,5889,650,94,1032.87,47248.16,5.847366748748907,14.461538461538462,10.987978723404254,4474.45370666202
5712,CUST-8777,CMP-111,PRD-03,87653,1558,187,20,1253.9,10090.4,1.777463406842892,10.695187165775401,62.69500000000001,704.7212696387271
5713,CUST-9813,CMP-105,PRD-06,122248,7377,555,99,2074.12,128571.3,6.034454551403704,17.83783783783784,20.950707070707068,6098.8361329142
5714,CUST-8134,CMP-110,PRD-05,232157,8223,723,85,1891.81,26683.2,3.541999595101591,11.756569847856154,22.256588235294117,1310.4587670009146
5715,CUST-8318,CMP-108,PRD-07,132609,4296,329,40,1258.59,16516.0,3.239599122231523,12.158054711246201,31.46475,1212.2621346109536
5716,CUST-6288,CMP-106,PRD-03,36015,1365,100,11,808.97,5872.46,3.7900874635568513,11.0,73.54272727272728,625.9181428235904
5717,CUST-3227,CMP-107,PRD-03,125902,1723,126,8,2177.1,3734.96,1.3685247255802133,6.349206349206349,272.1375,71.55665793946075
5718,CUST-1256,CMP-104,PRD-08,37123,1969,234,34,724.28,7429.34,5.3039894405085795,14.529914529914532,21.30235294117647,925.7552327829018
5719,CUST-8552,CMP-106,PRD-04,74499,1930,221,27,1810.62,4211.73,2.5906388005208125,12.217194570135746,67.06,132.61258574410974
5720,CUST-3751,CMP-107,PRD-04,43891,1594,239,32,395.73,4832.64,3.631724043653596,13.389121338912133,12.3665625,1121.1962701842165
5721,CUST-4984,CMP-104,PRD-05,102728,2561,317,43,990.69,13236.69,2.4929912000623005,13.564668769716087,23.039302325581396,1236.1081670350966
5722,CUST-8947,CMP-101,PRD-05,55677,2640,211,30,1011.8,9089.7,4.741634786357023,14.218009478672986,33.72666666666667,798.3692429333861
5723,CUST-6229,CMP-111,PRD-04,100239,2106,272,25,2338.11,3717.25,2.1009786610002097,9.191176470588236,93.5244,58.98524876930511
5724,CUST-6928,CMP-102,PRD-07,36980,951,93,10,626.55,4657.4,2.5716603569497027,10.75268817204301,62.654999999999994,643.3405155215066
5725,CUST-1243,CMP-112,PRD-07,197693,2480,231,16,2718.88,7621.92,1.2544703150844998,6.926406926406926,169.93,180.33307832636967
5726,CUST-1948,CMP-112,PRD-05,248590,11989,1468,223,3132.55,68552.43,4.822800595357818,15.190735694822887,14.04730941704036,2088.39060829037
5727,CUST-1405,CMP-102,PRD-04,87292,2807,286,31,1871.65,4383.09,3.215644045273335,10.839160839160838,60.37580645161291,134.18320733043038
5728,CUST-5476,CMP-106,PRD-02,24738,669,47,6,354.61,571.5,2.704341498908562,12.76595744680851,59.10166666666667,61.16296776740644
5729,CUST-5466,CMP-107,PRD-08,46335,1685,169,26,790.22,5442.32,3.636559835977123,15.384615384615385,30.393076923076926,588.7094733112298
5730,CUST-6716,CMP-109,PRD-06,18026,741,153,24,326.27,27931.92,4.110728947076446,15.686274509803921,13.594583333333333,8460.983234744232
5731,CUST-3104,CMP-109,PRD-01,157159,3330,615,59,2524.56,7638.14,2.118873243021399,9.59349593495935,42.78915254237288,202.55331622144058
5732,CUST-6237,CMP-106,PRD-04,33196,1615,203,30,582.73,4124.1,4.865043981202555,14.77832512315271,19.424333333333333,607.7205566900624
5733,CUST-3923,CMP-109,PRD-06,170754,7407,1469,216,1679.37,200622.04204999993,4.337819319020345,14.703880190605853,7.774861111111111,11846.268067787323
5734,CUST-3444,CMP-102,PRD-05,114708,2717,283,37,1370.46,10261.58,2.3686229382431914,13.074204946996467,37.03945945945946,648.7690264582694
5735,CUST-6101,CMP-105,PRD-03,123337,5566,606,78,1997.91,42800.94,4.512838807494912,12.871287128712872,25.61423076923077,2042.2856885445287
5736,CUST-8629,CMP-112,PRD-04,64301,1217,154,15,884.34,2232.15,1.8926610783658107,9.740259740259742,58.956,152.40857588710224
5737,CUST-3759,CMP-101,PRD-02,74588,1902,182,18,1794.76,1598.4,2.5500080441894135,9.89010989010989,99.7088888888889,-10.940738594575313
5738,CUST-3508,CMP-107,PRD-03,50929,2470,178,29,896.97,15387.4,4.849889061242122,16.292134831460675,30.93,1615.4865826058842
5739,CUST-4432,CMP-114,PRD-01,32839,601,134,36,295.38,4512.6,1.8301409908949726,26.865671641791046,8.205,1427.7269957343085
5740,CUST-6583,CMP-108,PRD-06,94202,2558,255,32,1197.78,36616.0,2.715441285747649,12.549019607843137,37.430625,2956.98876254404
5741,CUST-1549,CMP-111,PRD-02,157141,3035,230,21,1773.0,1896.51,1.9313864618400036,9.130434782608695,84.42857142857143,6.966159052453468
5742,CUST-3476,CMP-105,PRD-04,80254,3058,383,46,1587.01,6541.2,3.8104019737333967,12.010443864229766,34.500217391304346,312.17131587072544
5743,CUST-8970,CMP-111,PRD-07,14019,226,17,1,214.74,492.91,1.6120978671802553,5.88235294117647,214.74,129.53804600912733
5744,CUST-1957,CMP-106,PRD-04,102016,2090,191,15,1833.14,2062.65,2.0486982434127983,7.853403141361256,122.20933333333333,12.520047568652693
5745,CUST-3657,CMP-101,PRD-03,103590,1926,219,21,2255.04,10774.47,1.8592528236316248,9.58904109589041,107.38285714285715,377.7950723712218
5746,CUST-5945,CMP-102,PRD-04,212026,9801,885,131,2112.9,18740.86,4.622546291492553,14.80225988700565,16.129007633587786,786.9733541577925
5747,CUST-3529,CMP-102,PRD-05,130428,4325,401,53,2444.66,14303.64,3.3160057656331463,13.216957605985039,46.125660377358486,485.09731414593443
5748,CUST-2362,CMP-110,PRD-07,63779,1710,126,13,1506.93,5487.43,2.6811332883864596,10.317460317460316,115.9176923076923,264.146310711181
5749,CUST-4071,CMP-111,PRD-04,7734,252,30,2,152.49,324.96,3.2583397982932505,6.666666666666667,76.245,113.10249852449338
5750,CUST-8629,CMP-114,PRD-02,19160,750,161,54,445.41,5194.8,3.914405010438413,33.54037267080746,8.248333333333333,1066.2962214588806
5751,CUST-5306,CMP-106,PRD-04,86457,3333,339,53,1709.54,7401.45,3.8550955966549845,15.634218289085547,32.255471698113205,332.94979936123167
5752,CUST-4268,CMP-114,PRD-03,69151,2850,694,190,1624.09,93134.2,4.121415453138783,27.37752161383285,8.547842105263157,5634.546730784624
5753,CUST-9157,CMP-110,PRD-04,38669,919,114,13,500.67,2077.79,2.3765807235770255,11.403508771929824,38.51307692307692,315.00189745740704
5754,CUST-4030,CMP-113,PRD-04,232087,14060,1579,70,3969.26,9866.5,6.058073050192385,4.433185560481317,56.70371428571429,148.57278182835086
5755,CUST-1645,CMP-109,PRD-07,22224,660,116,12,552.19,5350.44,2.9697624190064795,10.344827586206897,46.01583333333334,868.9490936090838
5756,CUST-1187,CMP-104,PRD-02,123785,5871,454,71,1051.53,6874.22,4.742900997697621,15.638766519823788,14.810281690140844,553.7350337127805
5757,CUST-4038,CMP-114,PRD-06,43331,1203,257,59,794.29,66604.51,2.7763033394105836,22.957198443579767,13.462542372881355,8285.414647043272
5758,CUST-6479,CMP-108,PRD-05,187774,8066,679,115,2077.4,36849.45,4.295589378721229,16.936671575846834,18.06434782608696,1673.8254548955422
5759,CUST-5317,CMP-105,PRD-05,49336,3125,292,47,536.98,13971.69,6.334117074752717,16.095890410958905,11.425106382978724,2501.9013743528626
5760,CUST-1847,CMP-112,PRD-03,61795,2211,248,28,702.36,13734.84,3.577959381827009,11.29032258064516,25.084285714285716,1855.527080129848
5761,CUST-8275,CMP-112,PRD-04,19843,791,90,13,180.75,1984.45,3.9862923953031295,14.444444444444443,13.903846153846153,997.8976486860304
5762,CUST-9942,CMP-111,PRD-07,120924,6962,502,107,2116.46,43911.73,5.757335185736496,21.314741035856574,19.78,1974.7724974721943
5763,CUST-8884,CMP-108,PRD-02,54825,2491,270,47,746.26,4096.05,4.543547651618788,17.40740740740741,15.877872340425531,448.8770669739769
5764,CUST-1680,CMP-107,PRD-03,159513,9341,804,133,1449.77,66917.62,5.85594904490543,16.54228855721393,10.900526315789474,4515.740427791994
5765,CUST-7888,CMP-110,PRD-01,134657,5672,515,90,2062.91,11071.8,4.2121835478289285,17.475728155339805,22.92122222222222,436.7078544386328
5766,CUST-2238,CMP-114,PRD-05,38378,1621,234,67,368.9,21021.92,4.223774037208818,28.63247863247863,5.505970149253731,5598.541610192464
5767,CUST-3868,CMP-110,PRD-05,232199,7663,864,106,1869.55,31198.98,3.3001864779779413,12.268518518518519,17.637264150943395,1568.7962343879544
5768,CUST-6682,CMP-110,PRD-04,61045,3775,389,74,887.85,10965.32,6.183962650503727,19.02313624678663,11.997972972972974,1135.0419552852395
5769,CUST-5663,CMP-114,PRD-03,64111,1073,193,45,1023.47,22310.1,1.6736597463773768,23.316062176165804,22.74377777777778,2079.848945254868
5770,CUST-4816,CMP-106,PRD-05,77006,3683,355,64,1556.61,18346.24,4.782744201750512,18.028169014084508,24.32203125,1078.602218924458
5771,CUST-5532,CMP-105,PRD-05,126746,2138,223,20,1859.51,6360.0,1.6868382434159657,8.968609865470851,92.9755,242.02558738592424
5772,CUST-6514,CMP-102,PRD-07,88761,3960,399,77,1805.39,33919.27,4.461418866394024,19.298245614035086,23.44662337662338,1778.7779925667028
5773,CUST-9320,CMP-110,PRD-05,84567,1431,157,15,1681.18,4544.1,1.6921494199865197,9.554140127388536,112.07866666666668,170.2922946977718
5774,CUST-6979,CMP-105,PRD-05,14639,214,27,2,346.35,576.04,1.4618484869185053,7.4074074074074066,173.175,66.31730908040997
5775,CUST-4233,CMP-110,PRD-06,86882,3929,350,54,1808.17,62021.16,4.522225547294031,15.428571428571427,33.48462962962963,3330.051377912475
5776,CUST-4702,CMP-112,PRD-04,79853,1530,193,22,1613.59,3210.9,1.916020688014226,11.398963730569948,73.345,98.99106960256324
5777,CUST-5015,CMP-114,PRD-04,6974,292,55,21,114.19,3301.2,4.186980212216805,38.18181818181819,5.437619047619047,2790.97118837026
5778,CUST-2342,CMP-102,PRD-02,10802,361,31,3,155.09,271.17,3.3419737085724863,9.67741935483871,51.696666666666665,74.84686311174158
5779,CUST-4240,CMP-111,PRD-07,38691,2417,225,38,854.74,17362.58,6.246930810782869,16.88888888888889,22.493157894736843,1931.3288251398085
5780,CUST-4781,CMP-107,PRD-03,86848,2822,365,45,1921.03,20577.15,3.2493551952837136,12.32876712328767,42.68955555555556,971.1519341186762
5781,CUST-5847,CMP-106,PRD-07,237705,5709,617,80,2260.42,33087.2,2.4017164132012367,12.965964343598054,28.25525,1363.7633714088531
5782,CUST-1379,CMP-111,PRD-01,120888,6133,653,78,1787.22,10396.62,5.073290980080736,11.944869831546708,22.913076923076922,481.72021351596345
5783,CUST-6070,CMP-109,PRD-02,62060,684,130,7,1539.14,618.52,1.102159200773445,5.384615384615385,219.87714285714287,-59.81392206037138
5784,CUST-2694,CMP-112,PRD-07,77986,4663,532,99,1617.01,42329.43,5.97927833200831,18.60902255639098,16.333434343434345,2517.7593212163188
5785,CUST-5234,CMP-113,PRD-07,85187,2203,203,7,795.02,2943.85,2.586075340134058,3.4482758620689653,113.57428571428571,270.28628210611055
5786,CUST-3603,CMP-111,PRD-03,43191,730,94,10,443.7,5110.5,1.690166932925841,10.638297872340425,44.37,1051.791751183232
5787,CUST-7719,CMP-105,PRD-05,121015,6324,777,134,2837.24,38798.36,5.225798454737016,17.245817245817246,21.173432835820893,1267.4683847682961
5788,CUST-1688,CMP-114,PRD-07,36078,651,158,28,774.92,13352.92,1.8044237485448196,17.72151898734177,27.675714285714285,1623.135291384917
5789,CUST-5722,CMP-109,PRD-04,76751,1807,357,39,1602.68,5361.72,2.3543667183489467,10.92436974789916,41.094358974358975,234.54713355130156
5790,CUST-9520,CMP-112,PRD-07,55544,2480,372,30,591.41,13905.3,4.464928705170675,8.064516129032258,19.713666666666665,2251.2115114725825
5791,CUST-6658,CMP-105,PRD-04,25523,1663,172,28,580.86,4208.12,6.5156917290287195,16.27906976744186,20.745,624.463726199084
5792,CUST-4693,CMP-110,PRD-01,173734,4608,426,49,2461.66,6310.71,2.652330574326269,11.502347417840376,50.23795918367347,156.3599359781611
5793,CUST-4758,CMP-110,PRD-04,221863,4268,487,45,2138.98,6380.55,1.9237096766923731,9.240246406570842,47.53288888888889,198.29872182068087
5794,CUST-4504,CMP-108,PRD-01,119120,5259,538,73,1909.18,9786.38,4.414875755540631,13.568773234200743,26.153150684931507,412.5959836160026
5795,CUST-3971,CMP-113,PRD-01,257372,7680,566,13,4818.97,1799.59,2.9840075843526104,2.2968197879858656,370.69,-62.65612776174162
5796,CUST-7096,CMP-112,PRD-03,80301,2239,182,20,1972.47,10674.4,2.7882591748546095,10.989010989010989,98.6235,441.1691939547876
5797,CUST-4551,CMP-105,PRD-06,86649,3280,391,52,1181.5,58192.68,3.785387021200475,13.299232736572892,22.721153846153847,4825.322048243757
5798,CUST-1120,CMP-103,PRD-01,101830,3023,453,53,2513.8,7116.84,2.9686732789944026,11.699779249448124,47.43018867924528,183.11082822818042
5799,CUST-6562,CMP-101,PRD-08,138773,6135,530,73,1706.33,15859.25,4.420888789606047,13.773584905660377,23.374383561643835,829.4362755152873
5800,CUST-3731,CMP-114,PRD-03,12591,410,61,15,256.74,7378.95,3.256294178381384,24.59016393442623,17.116,2774.0944145828466
5801,CUST-9985,CMP-103,PRD-07,48002,1905,360,55,1030.48,23719.3,3.9685846423065705,15.277777777777779,18.736,2201.7719897523484
5802,CUST-7005,CMP-114,PRD-03,68926,1954,437,134,558.44,63926.04,2.834924411687897,30.663615560640732,4.1674626865671645,11347.253062101569
5803,CUST-9991,CMP-106,PRD-07,24519,1078,138,23,318.97,10488.69,4.396590399282189,16.666666666666664,13.86826086956522,3188.2998401103555
5804,CUST-3014,CMP-101,PRD-07,213574,11948,1063,151,2066.16,74415.82,5.594313914615075,14.205079962370649,13.68317880794702,3501.6484686568324
5805,CUST-6346,CMP-106,PRD-02,108305,1736,219,26,1807.93,2472.34,1.6028807534278198,11.87214611872146,69.53576923076923,36.74976354173005
5806,CUST-9712,CMP-105,PRD-02,126557,3164,336,38,2200.66,3511.96,2.5000592618345885,11.30952380952381,57.91210526315789,59.58666945370935
5807,CUST-5297,CMP-110,PRD-08,68305,3054,314,46,1209.13,9274.06,4.471122172608155,14.64968152866242,26.285434782608696,667.0027209646604
5808,CUST-1602,CMP-103,PRD-05,101398,3061,480,56,2443.81,15171.52,3.018797214935206,11.666666666666666,43.63946428571428,520.8142204181177
5809,CUST-2560,CMP-113,PRD-05,205494,8459,1022,32,3718.98,9313.6,4.116421890663474,3.131115459882583,116.218125,150.43425885592288
5810,CUST-4431,CMP-101,PRD-05,98101,2824,328,41,2336.61,12764.94,2.878665864772021,12.5,56.99048780487805,446.30169347901443
5811,CUST-5027,CMP-112,PRD-05,63430,3288,377,57,1238.61,16842.93,5.183667034526249,15.119363395225463,21.729999999999997,1259.8251265531524
5812,CUST-1698,CMP-101,PRD-07,13059,631,63,11,160.57,5199.15,4.831916685810552,17.46031746031746,14.597272727272726,3137.933611508999
5813,CUST-1256,CMP-112,PRD-04,25088,1746,158,22,601.88,3411.76,6.959502551020408,13.924050632911392,27.35818181818182,466.85053499036354
5814,CUST-4442,CMP-104,PRD-04,67603,1257,119,11,1034.13,1564.42,1.8593849385382306,9.243697478991598,94.01181818181819,51.27885275545627
5815,CUST-4875,CMP-101,PRD-04,260353,13152,1269,194,2556.61,29224.16,5.051603015905329,15.2876280535855,13.178402061855671,1043.0824412014344
5816,CUST-4529,CMP-107,PRD-04,145837,7647,716,125,2490.19,19878.75,5.243525305649458,17.45810055865922,19.92152,698.2824603745097
5817,CUST-1971,CMP-110,PRD-08,139686,2767,220,18,2091.06,3257.64,1.9808713829589222,8.181818181818182,116.17,55.788930016355344
5818,CUST-3827,CMP-104,PRD-03,92465,5575,504,80,1499.17,43549.6,6.0293083869572275,15.873015873015872,18.739625,2804.9140524423515
5819,CUST-6574,CMP-114,PRD-04,11395,407,104,25,256.08,3491.75,3.571741992101799,24.03846153846154,10.2432,1263.538737894408
5820,CUST-7566,CMP-102,PRD-02,183400,9980,857,113,2814.11,9836.65,5.441657579062159,13.185530921820304,24.903628318584072,249.54745905455007
5821,CUST-2119,CMP-106,PRD-05,142052,4526,422,44,1700.76,13486.44,3.1861571818770593,10.42654028436019,38.653636363636366,692.9654977774642
5822,CUST-4204,CMP-113,PRD-02,628625,15548,1457,44,8882.78144999993,4141.72,2.473334658977928,3.0199039121482496,201.88139659090749,-53.37361362189055
5823,CUST-3262,CMP-108,PRD-08,118170,6465,714,116,962.18,23957.48,5.4709317085554705,16.246498599439775,8.294655172413792,2389.916647612713
5824,CUST-3175,CMP-106,PRD-02,75926,1722,203,22,1730.64,1943.92,2.267997787319232,10.83743842364532,78.66545454545455,12.323764618869317
5825,CUST-1851,CMP-106,PRD-06,173059,3470,377,38,1676.88,46082.22,2.005096527773765,10.079575596816976,44.12842105263158,2648.0928867897524
5826,CUST-7727,CMP-107,PRD-04,105527,2499,212,21,1664.02,2919.0,2.3681143214532776,9.90566037735849,79.23904761904762,75.41856468071298
5827,CUST-4615,CMP-106,PRD-02,50094,767,69,5,857.83,454.8,1.5311214915957998,7.246376811594203,171.566,-46.98250236060758
5828,CUST-4740,CMP-103,PRD-07,38225,1491,329,47,466.19,21309.8,3.9005886200130804,14.285714285714285,9.918936170212765,4471.054720178468
5829,CUST-8365,CMP-110,PRD-07,222447,6321,948,58,2001.2,26797.16,2.841575746132787,6.118143459915612,34.50344827586207,1239.0545672596443
5830,CUST-5861,CMP-111,PRD-03,228825,7659,916,99,1979.21,50332.59,3.3470993117010814,10.807860262008735,19.992020202020203,2443.0646571106654
5831,CUST-3000,CMP-101,PRD-04,144363,6513,675,93,2086.18,13288.77,4.511543816628914,13.777777777777779,22.432043010752686,536.9905760768487
5832,CUST-4279,CMP-114,PRD-06,47574,2351,415,114,950.26,142664.16,4.941774919073443,27.469879518072286,8.335614035087719,14913.17113211121
5833,CUST-8602,CMP-106,PRD-07,257570,13566,1131,170,2111.17,69181.5,5.266917731102224,15.030946065428823,12.41864705882353,3176.9270120359797
5834,CUST-7404,CMP-113,PRD-02,850273,8396,701,9,6903.79,784.8,0.9874475609598329,1.2838801711840229,767.0877777777778,-88.63233093706499
5835,CUST-5611,CMP-106,PRD-03,12541,539,56,9,203.64,4576.59,4.297902878558329,16.071428571428573,22.626666666666665,2147.3924572775486
5836,CUST-5273,CMP-111,PRD-05,52764,2811,284,54,783.26,16107.12,5.327496020013646,19.014084507042252,14.504814814814814,1956.4206010775479
5837,CUST-7274,CMP-108,PRD-05,107732,3390,263,33,2441.5,9303.69,3.146697360115843,12.547528517110266,73.98484848484848,281.0645095228343
5838,CUST-4597,CMP-109,PRD-07,91184,5296,768,141,1784.72,69208.44,5.808036497631163,18.359375,12.65758865248227,3777.8318167555694
