Customer_ID,Customer_Age,Gender,City,Region,Customer_Segment,Campaign_ID,Campaign_Name,Campaign_Date,Channel,Campaign_Type,Product_Category,Product,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,Customer_Acquisition_Cost,Order_Value,Year_Month,CTR,Conversion_Rate,Cost_Per_Click,Cost_Per_Lead,Cost_Per_Acquisition,Revenue_Per_Conversion,ROI,Age_Group
CUST-6357,56,Male,Philadelphia,North East,SMB,CMP-105,SmartHome Hub Launch,2024-08-19,YouTube,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,182559,3752,376,45,2390.25,20821.5,53.12,462.7,2024-08,2.055225981737411,11.96808510638298,0.6370602345415778,6.357047872340425,53.11666666666667,462.7,771.101349231252,51-65
CUST-3896,35,Female,Atlanta,South,B2B Enterprise,CMP-110,Display Banner Remarketing,2025-05-16,YouTube,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,85990,1812,271,19,1177.42,9769.8,61.97,514.2,2025-05,2.1072217699732527,7.011070110701106,0.6497902869757175,4.344723247232473,61.96947368421053,514.1999999999999,729.763380951572,26-35
CUST-8200,18,Female,Chicago,Midwest,Consumer Budget,CMP-106,Fall Hardware Promo,2024-06-23,Google Ads,Seasonal Sale,Electronics,4K UltraHD Streamer Box,103053,4120,317,50,1216.74,6768.0,24.33,135.36,2024-06,3.9979428061288855,15.772870662460567,0.2953252427184466,3.838296529968454,24.3348,135.36,456.24044578135016,18-25
CUST-3030,40,Male,Boston,North East,SMB,CMP-104,Summer Fashion Retargeting,2024-11-09,Instagram,Retargeting,Home & Living,Ergonomic Executive Chair,137513,4456,336,44,1987.36,13149.84,45.17,298.86,2024-11,3.2404209056598283,13.095238095238097,0.4459964093357271,5.914761904761905,45.167272727272724,298.86,561.6737782787216,36-50
CUST-2172,18,Female,Miami,South,SMB,CMP-105,SmartHome Hub Launch,2025-05-01,Instagram,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,43356,1397,150,15,957.57,7477.8,63.84,498.52,2025-05,3.222160715933204,10.0,0.6854473872584109,6.3838,63.838,498.52000000000004,680.9141890410101,18-25
CUST-5168,61,Female,Chicago,Midwest,SMB,CMP-111,Influencer Video Push,2025-01-23,Search,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,185212,10018,1189,217,1926.57,106994.02,8.88,493.06,2025-01,5.408936785953394,18.250630782169893,0.19231084048712319,1.620328006728343,8.878202764976958,493.06,5453.601478274862,51-65
CUST-2446,26,Male,Minneapolis,Midwest,Consumer Budget,CMP-111,Influencer Video Push,2024-10-31,Facebook,Brand Awareness,Fitness,UltraFit Smartwatch 5,31323,990,96,10,674.53,1573.7,67.45,157.37,2024-10,3.160616799157169,10.416666666666668,0.6813434343434344,7.026354166666667,67.453,157.37,133.30318888707694,26-35
CUST-6659,46,Female,Detroit,Midwest,SMB,CMP-108,Holiday Gift Extravaganza,2024-09-07,YouTube,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,40595,707,91,8,857.04,3709.76,107.13,463.72,2024-09,1.741593792338958,8.791208791208792,1.212220650636492,9.418021978021978,107.13,463.72,332.85727620647816,36-50
CUST-9930,22,Female,Chicago,Midwest,Consumer Budget,CMP-107,Cyber November Mega Sale,2025-06-25,Display,Seasonal Sale,Electronics,4K UltraHD Streamer Box,24385,345,43,3,481.51,352.05,160.5,117.35,2025-06,1.4148041828993234,6.976744186046512,1.3956811594202898,11.197906976744186,160.50333333333333,117.35000000000001,-26.886253660360115,18-25
CUST-3062,44,Female,Los Angeles,West,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-08-07,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,181101,5694,1121,115,2002.49,17010.8,17.41,147.92,2024-08,3.144101909983932,10.258697591436219,0.3516842290129961,1.786342551293488,17.41295652173913,147.92,749.4823944189484,36-50
CUST-3749,33,Male,Los Angeles,West,SMB,CMP-113,High-Spend Experimental Push,2024-05-07,Google Ads,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,399986,18929,1332,59,5557.81,27501.08,94.2,466.12,2024-05,4.732415634547209,4.42942942942943,0.2936135030904961,4.17253003003003,94.20016949152543,466.12,394.818642594835,26-35
CUST-9204,18,Male,New York,North East,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2024-07-28,Search,Seasonal Sale,Apparel,Premium Designer Denim Jacket,42698,2344,184,33,431.67,3130.05,13.08,94.85,2024-07,5.489718487985386,17.934782608695652,0.1841595563139932,2.346032608695652,13.080909090909092,94.85000000000001,625.1025088609355,18-25
CUST-2016,18,Female,New York,North East,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-08-31,Referral,Retargeting,Electronics,4K UltraHD Streamer Box,32221,1415,125,20,393.79,2614.4,19.69,130.72,2024-08,4.391545886223271,16.0,0.27829681978798587,3.1503200000000002,19.689500000000002,130.72,563.9071586378526,18-25
CUST-2444,56,Male,Detroit,Midwest,SMB,CMP-106,Fall Hardware Promo,2024-02-26,Instagram,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,156504,4646,353,50,1619.65,27363.5,32.39,547.27,2024-02,2.968614220722793,14.164305949008499,0.3486117089969867,4.588243626062323,32.393,547.27,1589.469947210817,51-65
CUST-3926,34,Female,Minneapolis,Midwest,B2B Enterprise,CMP-112,VIP Customer Loyalty Drive,2024-12-21,Google Ads,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,11935,527,53,6,214.51,2947.68,35.75,491.28,2024-12,4.415584415584416,11.320754716981133,0.40703984819734346,4.047358490566038,35.751666666666665,491.28,1274.1457274719128,26-35
CUST-1800,66,Male,Atlanta,South,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-05-03,Google Ads,Lead Generation,Apparel,Premium Designer Denim Jacket,251361,10094,1469,238,2399.8,22667.12,10.08,95.24,2024-05,4.015738320582748,16.20149761742682,0.23774519516544484,1.633628318584071,10.083193277310926,95.24,844.5420451704308,65+
CUST-7256,38,Female,Minneapolis,Midwest,SMB,CMP-110,Display Banner Remarketing,2024-10-19,Instagram,Retargeting,Fitness,UltraFit Smartwatch 5,126086,3869,406,50,1363.05,7343.5,27.26,146.87,2024-10,3.068540519962565,12.31527093596059,0.3523003360041354,3.3572660098522165,27.261,146.87,438.7549979824658,36-50
CUST-8562,49,Male,Detroit,Midwest,SMB,CMP-109,Email Newsletter Nurture,2024-11-08,Instagram,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,78392,2803,558,69,1279.35,32200.23,18.54,466.67,2024-11,3.575619961220533,12.365591397849462,0.45642169104530855,2.2927419354838707,18.541304347826085,466.67,2416.9210927424087,36-50
CUST-9611,26,Male,San Francisco,West,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2025-06-08,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,161746,4322,1004,129,1370.89,19984.68,10.63,154.92,2025-06,2.6720908090462823,12.848605577689243,0.3171888014807959,1.3654282868525898,10.627054263565892,154.92000000000002,1357.7887357847821,26-35
CUST-2394,27,Male,Detroit,Midwest,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-02-15,Search,Retargeting,Home & Living,Adjustable Standing Desk,31422,1572,166,28,665.9,12279.68,23.78,438.56,2024-02,5.002864235249189,16.867469879518072,0.4236005089058524,4.01144578313253,23.782142857142855,438.56,1744.0726835861242,26-35
CUST-4466,45,Male,Minneapolis,Midwest,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-02-10,Email,Lead Generation,Electronics,Smart noise-canceling Headphones,143553,8565,1880,370,1776.38,73626.3,4.8,198.99,2024-02,5.966437483020209,19.680851063829788,0.20739988324576766,0.9448829787234043,4.801027027027027,198.99,4044.7381753904006,36-50
CUST-5935,37,Male,Atlanta,South,B2B Enterprise,CMP-105,SmartHome Hub Launch,2024-05-17,Google Ads,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,158891,8072,992,138,2293.29,74250.9,16.62,538.05,2024-05,5.080212220956505,13.911290322580644,0.28410431119920715,2.311784274193548,16.61804347826087,538.05,3137.745771359052,36-50
CUST-7438,45,Female,Minneapolis,Midwest,B2B Enterprise,CMP-104,Summer Fashion Retargeting,2024-07-08,Instagram,Retargeting,Software/SaaS,CyberSecurity Enterprise Suite,267101,9008,907,106,2496.88,117040.96,23.56,1104.16,2024-07,3.372507029176229,11.686879823594266,0.2771847246891652,2.7528996692392504,23.55547169811321,1104.16,4587.48838550511,36-50
CUST-4951,31,Male,Minneapolis,Midwest,SMB,CMP-103,Enterprise SaaS LeadGen,2025-04-24,YouTube,Lead Generation,Home & Living,Ergonomic Executive Chair,77576,1546,301,28,1225.17,9146.2,43.76,326.65,2025-04,1.9928843972362589,9.30232558139535,0.7924773609314361,4.070332225913622,43.75607142857143,326.65000000000003,646.5249720446958,26-35
CUST-9654,50,Female,Minneapolis,Midwest,B2B Enterprise,CMP-103,Enterprise SaaS LeadGen,2024-01-13,Google Ads,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,27744,1331,291,47,584.84,53822.05,12.44,1145.15,2024-01,4.797433679354095,16.151202749140893,0.43939894815927877,2.0097594501718214,12.44340425531915,1145.15,9102.867450926751,36-50
CUST-1610,35,Male,San Francisco,West,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-07-10,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,75697,2225,552,74,1153.52,11366.4,15.59,153.6,2024-07,2.9393503045034812,13.405797101449277,0.5184359550561798,2.0897101449275364,15.588108108108107,153.6,885.366530272557,26-35
CUST-2226,30,Female,Seattle,West,SMB,CMP-104,Summer Fashion Retargeting,2024-03-20,Instagram,Retargeting,Home & Living,Ergonomic Executive Chair,72514,2563,331,33,1590.32,9743.58,48.19,295.26,2024-03,3.5344898916071377,9.969788519637463,0.6204916113928989,4.804592145015105,48.19151515151515,295.26,512.680466824287,26-35
CUST-7628,38,Male,Chicago,Midwest,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-01-22,YouTube,Lead Generation,Home & Living,Adjustable Standing Desk,38503,587,103,25,730.44,12105.5,29.22,484.22,2025-01,1.5245565280627484,24.271844660194176,1.2443611584327088,7.091650485436894,29.2176,484.22,1557.288757461256,36-50
CUST-3997,43,Male,Detroit,Midwest,SMB,CMP-111,Influencer Video Push,2024-12-04,Email,Brand Awareness,Home & Living,Adjustable Standing Desk,11643,654,79,14,185.0,6088.46,13.21,434.89,2024-12,5.617108992527699,17.72151898734177,0.28287461773700306,2.3417721518987342,13.214285714285714,434.89,3191.0594594594595,36-50
CUST-8266,37,Male,Seattle,West,SMB,CMP-112,VIP Customer Loyalty Drive,2024-04-24,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,92847,4003,280,40,965.66,19580.8,24.14,489.52,2024-04,4.3113940138076625,14.285714285714285,0.24123407444416686,3.448785714285714,24.1415,489.52,1927.7116169252117,36-50
CUST-7123,75,Male,New York,North East,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-10-11,Facebook,Retargeting,Home & Living,Adjustable Standing Desk,76699,2249,264,26,1311.31,11263.98,50.43,433.23,2024-10,2.9322416198385897,9.848484848484848,0.5830635838150289,4.967083333333333,50.434999999999995,433.22999999999996,758.9868147120055,65+
CUST-6829,37,Male,Detroit,Midwest,SMB,CMP-107,Cyber November Mega Sale,2025-02-14,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,144263,4042,315,35,1779.07,16143.05,50.83,461.23,2025-02,2.801827218344274,11.11111111111111,0.4401459673428995,5.64784126984127,50.830571428571425,461.22999999999996,807.387005570326,36-50
CUST-4999,40,Male,Boston,North East,B2B Enterprise,CMP-112,VIP Customer Loyalty Drive,2025-05-31,Google Ads,Retargeting,Software/SaaS,CyberSecurity Enterprise Suite,112057,4706,435,53,2393.21,59248.7,45.15,1117.9,2025-05,4.199648393228446,12.183908045977011,0.5085444113897153,5.501632183908046,45.15490566037736,1117.8999999999999,2375.7000012535464,36-50
CUST-3432,36,Male,San Francisco,West,SMB,CMP-104,Summer Fashion Retargeting,2024-04-14,Search,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,58560,2537,186,33,1317.94,16459.74,39.94,498.78,2024-04,4.332308743169399,17.741935483870968,0.5194875837603469,7.085698924731183,39.93757575757576,498.78000000000003,1148.8990394099883,36-50
CUST-7610,38,Female,San Francisco,West,B2B Enterprise,CMP-109,Email Newsletter Nurture,2024-11-05,Facebook,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,108398,3477,729,90,1446.74,102312.9,16.07,1136.81,2024-11,3.207623756895884,12.345679012345679,0.41608858211101524,1.984554183813443,16.07488888888889,1136.81,6971.961789955347,36-50
CUST-9492,43,Female,Chicago,Midwest,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-12-02,Google Ads,Lead Generation,Electronics,4K UltraHD Streamer Box,108520,5475,1280,197,2245.79,23033.24,11.4,116.92,2024-12,5.045152967194987,15.390625,0.4101899543378995,1.7545234375,11.39994923857868,116.92,925.6186019173654,36-50
CUST-6722,36,Female,Los Angeles,West,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-03-12,Facebook,Retargeting,Electronics,4K UltraHD Streamer Box,38253,1048,75,8,881.28,1054.16,110.16,131.77,2024-03,2.739654406190364,10.666666666666668,0.8409160305343512,11.750399999999999,110.16,131.77,19.61692084241105,36-50
CUST-9204,38,Female,Atlanta,South,B2B Enterprise,CMP-114,Low-Budget High-Conversion Niche,2024-05-24,YouTube,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,58370,850,141,25,600.06,30586.75,24.0,1223.47,2024-05,1.456227514133973,17.73049645390071,0.7059529411764706,4.2557446808510635,24.002399999999998,1223.47,4997.28193847282,36-50
CUST-2381,47,Male,Miami,South,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-03-17,YouTube,Lead Generation,Electronics,Smart noise-canceling Headphones,74761,1079,164,19,1484.9,3918.37,78.15,206.23,2024-03,1.4432658739182194,11.585365853658537,1.3761816496756256,9.054268292682927,78.15263157894738,206.23,163.881069432285,36-50
CUST-1555,21,Female,Atlanta,South,SMB,CMP-104,Summer Fashion Retargeting,2024-09-07,YouTube,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,87356,1872,133,11,1759.94,5604.39,159.99,509.49,2024-09,2.142955263519392,8.270676691729323,0.940138888888889,13.23263157894737,159.99454545454546,509.49,218.44210598088574,18-25
CUST-9294,51,Female,Detroit,Midwest,B2B Enterprise,CMP-113,High-Spend Experimental Push,2024-03-05,YouTube,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,339159,4932,396,8,7005.74,3661.04,875.72,457.63,2024-03,1.454185205169257,2.0202020202020203,1.4204663422546633,17.691262626262624,875.7175,457.63,-47.74227990190901,51-65
CUST-6683,65,Female,Atlanta,South,SMB,CMP-103,Enterprise SaaS LeadGen,2024-10-17,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,153174,5966,1502,262,1292.8,73946.88,4.93,282.24,2024-10,3.894916891900714,17.44340878828229,0.21669460274891048,0.8607190412782956,4.934351145038168,282.24,5619.90099009901,51-65
CUST-2865,49,Female,New York,North East,Consumer Budget,CMP-110,Display Banner Remarketing,2024-02-21,Email,Retargeting,Fitness,UltraFit Smartwatch 5,101681,5875,712,97,2168.09,15567.53,22.35,160.49,2024-02,5.777873939083998,13.623595505617978,0.3690365957446809,3.0450702247191015,22.351443298969073,160.49,618.0296943392572,36-50
CUST-2345,47,Male,Philadelphia,North East,B2B Enterprise,CMP-101,Q1 Brand Refresh,2025-05-27,Facebook,Brand Awareness,Software/SaaS,CyberSecurity Enterprise Suite,122588,2894,293,33,1723.52,36977.82,52.23,1120.54,2025-05,2.3607530916566057,11.262798634812286,0.5955494125777471,5.8823208191126275,52.22787878787879,1120.54,2045.482500928333,36-50
CUST-9246,39,Male,Dallas,South,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2025-02-25,Search,Retargeting,Apparel,Premium Designer Denim Jacket,47339,2468,306,40,916.32,3782.8,22.91,94.57,2025-02,5.213460360379392,13.071895424836603,0.37128038897893034,2.9945098039215687,22.908,94.57000000000001,312.8252138990745,36-50
CUST-3866,56,Male,San Francisco,West,SMB,CMP-102,Spring Tech Blowout,2025-05-23,Google Ads,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,21281,973,114,15,498.92,7297.5,33.26,486.5,2025-05,4.572153564212208,13.157894736842104,0.5127646454265159,4.376491228070176,33.26133333333333,486.5,1362.6593441834361,51-65
CUST-2506,29,Female,Dallas,South,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2025-03-22,Google Ads,Retargeting,Apparel,Premium Designer Denim Jacket,49922,2525,205,31,619.45,2912.14,19.98,93.94,2025-03,5.057890308881856,15.121951219512194,0.24532673267326735,3.021707317073171,19.98225806451613,93.94,370.1170393090644,26-35
CUST-6007,19,Male,Seattle,West,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2025-01-07,Email,Seasonal Sale,Home & Living,Adjustable Standing Desk,51165,2704,255,48,1119.16,22047.84,23.32,459.33,2025-01,5.28486269911072,18.823529411764707,0.41389053254437874,4.38886274509804,23.315833333333334,459.33,1870.0346688587867,18-25
CUST-6758,46,Male,Minneapolis,Midwest,SMB,CMP-105,SmartHome Hub Launch,2025-03-02,Google Ads,Product Launch,Electronics,Smart noise-canceling Headphones,55351,2508,298,50,926.7,9517.5,18.53,190.35,2025-03,4.531083449260176,16.778523489932887,0.36949760765550244,3.1097315436241613,18.534000000000002,190.35,927.0314017481385,36-50
CUST-6011,38,Male,Los Angeles,West,B2B Enterprise,CMP-114,Low-Budget High-Conversion Niche,2024-01-17,Search,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,21893,1312,269,86,403.39,109199.36,4.69,1269.76,2024-01,5.992783081350203,31.970260223048324,0.3074618902439024,1.4995910780669144,4.690581395348837,1269.76,26970.418205706635,36-50
CUST-2318,52,Male,Atlanta,South,SMB,CMP-113,High-Spend Experimental Push,2024-11-23,YouTube,Brand Awareness,Home & Living,Ergonomic Executive Chair,134685,2446,204,5,2944.5,1628.05,588.9,325.61,2024-11,1.81608939377065,2.450980392156863,1.2038021259198692,14.433823529411764,588.9,325.61,-44.70877907964001,51-65
CUST-1837,42,Female,Atlanta,South,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-06-22,Instagram,Lead Generation,Fitness,UltraFit Smartwatch 5,119607,3391,651,82,2263.13,12019.56,27.6,146.58,2024-06,2.835118345916209,12.59600614439324,0.6673930993807137,3.476390168970814,27.599146341463417,146.57999999999998,431.1033833672834,36-50
CUST-6680,28,Female,Detroit,Midwest,B2B Enterprise,CMP-114,Low-Budget High-Conversion Niche,2024-12-12,Instagram,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,17985,517,77,26,350.24,13816.66,13.47,531.41,2024-12,2.874617737003058,33.76623376623377,0.6774468085106383,4.548571428571429,13.470769230769232,531.41,3844.9120603015076,26-35
CUST-8686,24,Female,Detroit,Midwest,SMB,CMP-104,Summer Fashion Retargeting,2024-08-20,Facebook,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,37242,1059,102,13,806.56,7044.83,62.04,541.91,2024-08,2.8435637183824714,12.745098039215685,0.7616241737488196,7.907450980392157,62.04307692307692,541.91,773.4415294584409,18-25
CUST-3921,41,Non-Binary,San Francisco,West,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-07-30,Facebook,Lead Generation,Home & Living,Adjustable Standing Desk,47511,1378,337,85,1046.09,40774.5,12.31,479.7,2024-07,2.9003809644082423,25.222551928783382,0.7591364296081277,3.1041246290801183,12.306941176470588,479.7,3797.8003804643968,36-50
CUST-8372,18,Male,Boston,North East,Consumer Premium,CMP-113,High-Spend Experimental Push,2024-09-13,Instagram,Brand Awareness,Home & Living,Ergonomic Executive Chair,212531,5974,726,25,4726.8,7020.0,189.07,280.8,2024-09,2.810884059266648,3.443526170798898,0.7912286575159023,6.510743801652893,189.072,280.8,48.514851485148505,18-25
CUST-7307,56,Female,Minneapolis,Midwest,Consumer Premium,CMP-107,Cyber November Mega Sale,2025-02-12,Email,Seasonal Sale,Electronics,Smart noise-canceling Headphones,96702,5653,680,117,1407.29,22712.04,12.03,194.12,2025-02,5.845794295878058,17.205882352941178,0.2489456925526269,2.069544117647059,12.028119658119659,194.12,1513.8848424987032,51-65
CUST-4691,48,Male,Philadelphia,North East,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-07-25,Referral,Retargeting,Electronics,4K UltraHD Streamer Box,41143,1800,211,43,639.49,5513.03,14.87,128.21,2024-07,4.374984809080524,20.379146919431278,0.3552722222222222,3.0307582938388626,14.87186046511628,128.21,762.0979217814195,36-50
CUST-7058,35,Female,San Francisco,West,Consumer Budget,CMP-113,High-Spend Experimental Push,2024-06-06,Instagram,Brand Awareness,Apparel,Premium Designer Denim Jacket,340549,10859,1285,40,5927.87,3845.2,148.2,96.13,2024-06,3.1886747575238807,3.11284046692607,0.5458946495994106,4.61312840466926,148.19675,96.13,-35.133530256230316,26-35
CUST-6936,46,Other,Seattle,West,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-12-16,Email,Lead Generation,Apparel,Premium Designer Denim Jacket,234795,12434,2316,466,2452.1,42904.62,5.26,92.07,2024-12,5.2956834685576775,20.120898100172713,0.1972092649187711,1.0587651122625215,5.262017167381974,92.07000000000001,1649.7092288242734,36-50
CUST-2179,29,Female,Minneapolis,Midwest,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-01-07,Facebook,Seasonal Sale,Electronics,Smart noise-canceling Headphones,75918,1815,210,20,1843.64,3970.6,92.18,198.53,2024-01,2.390737374535683,9.523809523809524,1.015779614325069,8.779238095238096,92.182,198.53,115.3674253107982,26-35
CUST-2881,43,Male,Philadelphia,North East,Consumer Budget,CMP-106,Fall Hardware Promo,2025-06-12,Search,Seasonal Sale,Fitness,UltraFit Smartwatch 5,185145,9202,660,123,1547.84,17496.75,12.58,142.25,2025-06,4.970158524399794,18.636363636363637,0.16820691154096934,2.3452121212121213,12.584065040650406,142.25,1030.3978447384743,36-50
CUST-1671,51,Male,Los Angeles,West,Consumer Budget,CMP-107,Cyber November Mega Sale,2025-03-28,Facebook,Seasonal Sale,Electronics,4K UltraHD Streamer Box,35420,1104,84,9,526.23,1217.07,58.47,135.23,2025-03,3.116883116883117,10.714285714285714,0.4766576086956522,6.264642857142857,58.47,135.23,131.28099880280485,51-65
CUST-4409,22,Female,Chicago,Midwest,Consumer Premium,CMP-104,Summer Fashion Retargeting,2025-05-22,Google Ads,Retargeting,Electronics,Smart noise-canceling Headphones,127118,6274,506,80,1866.08,14413.6,23.33,180.17,2025-05,4.935571673563146,15.810276679841898,0.2974306662416321,3.6879051383399206,23.326,180.17000000000002,672.3998971105206,18-25
CUST-4992,18,Female,Philadelphia,North East,Consumer Budget,CMP-111,Influencer Video Push,2024-04-05,Google Ads,Brand Awareness,Electronics,4K UltraHD Streamer Box,120089,5707,589,95,1408.5,13077.7,14.83,137.66,2024-04,4.752308704377587,16.129032258064516,0.2468021727702821,2.391341256366723,14.826315789473684,137.66,828.4842030528931,18-25
CUST-2171,20,Male,Atlanta,South,Consumer Premium,CMP-101,Q1 Brand Refresh,2025-02-14,Search,Brand Awareness,Electronics,Smart noise-canceling Headphones,76262,3506,267,44,1849.73,8638.08,42.04,196.32,2025-02,4.597309275917233,16.479400749063668,0.5275898459783229,6.927827715355805,42.03931818181818,196.32,366.99139874468165,18-25
CUST-3324,56,Female,Philadelphia,North East,Consumer Budget,CMP-107,Cyber November Mega Sale,2024-04-03,Email,Seasonal Sale,Electronics,4K UltraHD Streamer Box,87387,5188,492,70,1668.88,9093.7,23.84,129.91,2024-04,5.93680982297138,14.227642276422763,0.3216808018504241,3.3920325203252033,23.84114285714286,129.91,444.8983749580557,51-65
CUST-9982,53,Male,Minneapolis,Midwest,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-09-26,Google Ads,Product Launch,Electronics,4K UltraHD Streamer Box,251592,9405,1122,152,2016.92,21152.32,13.27,139.16,2024-09,3.7381951731374605,13.547237076648841,0.21445188729399256,1.7976114081996435,13.26921052631579,139.16,948.7436288995102,51-65
CUST-2326,46,Male,Atlanta,South,SMB,CMP-111,Influencer Video Push,2025-06-10,Google Ads,Brand Awareness,Home & Living,Ergonomic Executive Chair,115207,4165,474,60,1843.46,18033.6,30.72,300.56,2025-06,3.6152317133507514,12.658227848101266,0.4426074429771909,3.88915611814346,30.724333333333334,300.56,878.2474260358239,36-50
CUST-7061,35,Male,New York,North East,SMB,CMP-106,Fall Hardware Promo,2024-05-22,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,98802,2539,267,33,846.95,14840.43,25.67,449.71,2024-05,2.5697860367199046,12.359550561797752,0.33357621110673497,3.1720973782771535,25.665151515151518,449.71000000000004,1652.2203199716628,26-35
CUST-3612,38,Female,Philadelphia,North East,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-02-18,Email,Retargeting,Home & Living,Adjustable Standing Desk,52951,2972,268,53,1183.14,23012.6,22.32,434.2,2024-02,5.6127363033748185,19.776119402985074,0.3980955585464334,4.414701492537314,22.323396226415095,434.2,1845.0445424886318,36-50
CUST-8732,21,Male,New York,North East,SMB,CMP-113,High-Spend Experimental Push,2025-03-08,Search,Brand Awareness,Home & Living,Adjustable Standing Desk,697541,37723,4702,208,7294.18,95236.96,35.07,457.87,2025-03,5.407997522726263,4.423649510846448,0.19336160962807836,1.5512930667800937,35.06817307692308,457.87,1205.6568387399268,18-25
CUST-8845,45,Female,Atlanta,South,B2B Enterprise,CMP-112,VIP Customer Loyalty Drive,2024-06-13,Search,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,197156,10522,1578,131,2129.17,70065.35,16.25,534.85,2024-06,5.336890584105987,8.301647655259822,0.20235411518722676,1.3492839036755386,16.25320610687023,534.85,3190.735356970087,36-50
CUST-9026,32,Female,San Francisco,West,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-09-13,Search,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,25864,1382,202,78,513.89,41179.32,6.59,527.94,2024-09,5.343334364367461,38.613861386138616,0.3718451519536903,2.544009900990099,6.588333333333333,527.9399999999999,7913.255755122693,26-35
CUST-2888,24,Male,Philadelphia,North East,B2B Enterprise,CMP-112,VIP Customer Loyalty Drive,2024-02-25,Email,Retargeting,Software/SaaS,CyberSecurity Enterprise Suite,68774,3647,310,62,848.65,73711.8,13.69,1188.9,2024-02,5.302876086893303,20.0,0.23269810803400054,2.73758064516129,13.687903225806451,1188.9,8585.771519472104,18-25
CUST-7286,44,Female,Dallas,South,Consumer Budget,CMP-110,Display Banner Remarketing,2024-08-09,Google Ads,Retargeting,Apparel,Premium Designer Denim Jacket,102005,4972,592,90,2283.86,8290.8,25.38,92.12,2024-08,4.874270869075045,15.202702702702704,0.4593443282381336,3.857871621621622,25.376222222222225,92.11999999999999,263.0169975392536,36-50
CUST-6737,37,Female,Seattle,West,SMB,CMP-108,Holiday Gift Extravaganza,2024-03-06,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,101586,2954,207,31,880.51,10132.35,28.4,326.85,2024-03,2.907881007225405,14.975845410628018,0.298073798239675,4.253671497584541,28.403548387096773,326.85,1050.7365049800685,36-50
CUST-1998,44,Female,Detroit,Midwest,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2024-10-02,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,53363,2017,174,26,815.57,3663.66,31.37,140.91,2024-10,3.7797725015460153,14.942528735632186,0.40434804164600896,4.687183908045977,31.368076923076924,140.91,349.2146596858638,36-50
